umap_1;umap_2;label
20.295538;5.93638;Platelet
20.13432;4.457097;Platelet
20.173117;3.8086996;Platelet
-4.142256;3.2785704;Platelet
20.144423;3.2000656;Platelet
19.951006;6.136728;Platelet
20.938972;5.152998;Platelet
20.003237;4.0051727;Platelet
19.993265;6.141311;Platelet
21.03793;5.0430923;Platelet
19.510126;3.2185612;Platelet
20.056313;3.2429378;Platelet
-3.8617785;3.0191522;Platelet
19.449732;2.9707413;Platelet
-4.087602;3.1918275;Platelet
20.002672;3.4727886;Platelet
19.98993;4.7387075;Platelet
20.36522;3.433911;Platelet
20.924408;4.177528;Platelet
20.795422;4.134564;Platelet
20.382257;3.9881995;Platelet
20.7159;5.042615;Platelet
19.531452;3.0877323;Platelet
19.480326;3.253642;Platelet
19.716993;5.137873;Platelet
20.962824;5.1583843;Platelet
19.970903;4.5154986;Platelet
19.572773;4.142104;Platelet
-4.2550707;3.1814313;Platelet
19.440321;3.066461;Platelet
20.784908;3.9780846;Platelet
19.570023;3.632286;Platelet
-4.1055393;3.3953278;Platelet
19.460043;2.7987852;Platelet
20.791588;4.891585;Platelet
19.517931;4.2172017;Platelet
20.18237;3.241309;Platelet
19.870523;4.547526;Platelet
20.331215;4.8361826;Platelet
20.331493;4.293215;Platelet
20.256401;4.0044055;Platelet
19.872734;4.3601646;Platelet
19.683668;3.8248014;Platelet
19.474869;3.099221;Platelet
19.483917;3.080656;Platelet
19.863586;3.4822552;Platelet
20.662918;4.6911855;Platelet
20.589462;3.814031;Platelet
20.725204;4.708213;Platelet
19.450687;3.8780112;Platelet
20.520412;5.23731;Platelet
20.59342;4.5855155;Platelet
19.989353;4.3014255;Platelet
20.303556;2.9529607;Platelet
20.598598;3.8436518;Platelet
19.540562;3.1496444;Platelet
20.796057;4.1372113;Platelet
20.205933;4.1459203;Platelet
19.99125;3.6308007;Platelet
20.307468;4.230597;Platelet
19.503788;2.961985;Platelet
-3.8848422;2.9871807;Platelet
19.33915;3.2588634;Platelet
-4.4395366;3.1474044;Platelet
20.310093;4.8702707;Platelet
20.076982;3.3826964;Platelet
-3.9975145;3.0289695;Platelet
20.173138;4.321623;Platelet
20.39767;3.8544977;Platelet
19.932693;3.841627;Platelet
20.535341;4.2349553;Platelet
-4.1354637;3.4407735;Platelet
-3.9872355;3.0155432;Platelet
-4.4004745;3.1279182;Platelet
20.379301;3.4628956;Platelet
20.709383;3.986942;Platelet
20.370903;4.1739845;Platelet
-4.187926;3.3459172;Platelet
20.334938;3.244477;Platelet
-4.438725;3.1396215;Platelet
20.581242;3.2191854;Platelet
-3.9542546;3.0189998;Platelet
19.882193;4.46454;Platelet
20.808113;4.325395;Platelet
19.990503;3.7022774;Platelet
20.621502;3.2092109;Platelet
20.216202;3.7655315;Platelet
19.63619;3.9533947;Platelet
19.715757;4.27696;Platelet
21.043558;5.085219;Platelet
20.946867;4.307133;Platelet
20.237246;3.6001327;Platelet
19.40851;3.446476;Platelet
19.55028;2.7330477;Platelet
20.928114;4.0085354;Platelet
20.138447;3.790416;Platelet
20.102814;4.4992766;Platelet
19.493975;3.1788275;Platelet
20.817553;3.9499576;Platelet
20.20851;5.228328;Platelet
-4.082462;3.1193922;Platelet
20.066496;4.5678988;Platelet
19.924534;6.1525865;Platelet
20.188457;3.902051;Platelet
19.710117;5.321739;Platelet
20.308313;4.8837337;Platelet
19.715836;5.144536;Platelet
20.18097;5.433526;Platelet
-3.981631;3.2981846;Platelet
19.533018;3.2474337;Platelet
19.258286;3.941816;Platelet
21.041754;5.0516696;Platelet
20.58444;5.0837746;Platelet
19.993364;3.7464514;Platelet
19.965538;6.1901236;Platelet
19.638643;4.3677077;Platelet
19.592812;3.2427769;Platelet
19.402466;3.6431797;Platelet
20.563753;4.8551483;Platelet
19.873966;4.652255;Platelet
-4.466737;3.1329794;Platelet
19.448751;3.1004574;Platelet
-4.1676207;3.0771804;Platelet
20.823318;5.2018223;Platelet
20.302446;5.1496706;Platelet
20.378735;5.9191713;Platelet
19.650932;4.675978;Platelet
20.699083;4.409297;Platelet
19.904566;4.633253;Platelet
19.846666;5.3915014;Platelet
19.950907;4.1432867;Platelet
20.848742;5.1440105;Platelet
20.682335;4.940824;Platelet
-4.100853;3.1261463;Platelet
19.733519;5.070298;Platelet
19.43535;3.0999749;Platelet
-3.9427185;3.1321492;Platelet
19.42655;2.678637;Platelet
20.06246;6.112946;Platelet
19.622686;4.4813924;Platelet
20.741253;3.6783004;Platelet
20.436193;3.4326792;Platelet
19.51609;4.0986447;Platelet
20.76764;5.2598996;Platelet
19.580853;3.1519568;Platelet
20.220695;3.9522378;Platelet
19.253483;4.1692386;Platelet
-1.6128079;-1.9772056;Platelet
20.329973;5.822666;Platelet
19.876104;3.8928392;Platelet
19.727457;4.4161906;Platelet
20.416235;4.6357746;Platelet
19.769949;5.187376;Platelet
20.739912;4.496167;Platelet
19.794138;5.43037;Platelet
20.194725;4.216086;Platelet
-3.9593909;3.2017744;Platelet
20.290703;5.7437263;Platelet
20.350864;3.0437124;Platelet
19.552607;2.6877058;Platelet
20.031414;4.9191437;Platelet
20.21675;3.5747728;Platelet
19.666529;4.7780557;Platelet
-4.0848284;3.3272977;Platelet
20.48026;3.0941699;Platelet
19.48693;3.2016263;Platelet
20.043922;3.5322998;Platelet
-3.8362553;3.0095947;Platelet
20.249676;4.7442527;Platelet
20.132812;3.8577843;Platelet
20.695435;4.8472757;Platelet
19.295904;3.876691;Platelet
20.35589;3.9861388;Platelet
19.736639;5.5024343;Platelet
19.887142;3.4252725;Platelet
20.59318;3.1892037;Platelet
20.954077;4.1210027;Platelet
20.408201;3.4409442;Platelet
19.76614;4.015833;Platelet
19.545889;4.681982;Platelet
19.822918;6.1248918;Platelet
20.96105;4.210042;Platelet
19.679535;4.6479816;Platelet
19.653917;3.212847;Platelet
20.566074;4.2649865;Platelet
20.04511;4.1189256;Platelet
20.21099;3.4544191;Platelet
19.488441;2.6863828;Platelet
20.157898;3.2240183;Platelet
20.431658;3.8538282;Platelet
20.962297;4.2142415;Platelet
19.793222;3.9422805;Platelet
19.574196;3.4554205;Platelet
19.984968;3.6229193;Platelet
20.630503;4.915983;Platelet
20.20276;4.147444;Platelet
19.873486;4.7404556;Platelet
20.695036;4.6559806;Platelet
19.489637;3.018633;Platelet
19.817972;5.2412944;Platelet
19.914717;5.3350053;Platelet
-3.9992275;3.2971373;Platelet
19.562914;3.9706883;Platelet
19.686188;3.967953;Platelet
-4.003835;3.0703912;Platelet
20.745518;5.336363;Platelet
19.66005;4.710759;Platelet
20.079685;4.8743534;Platelet
19.493494;3.8701081;Platelet
19.516466;3.3235357;Platelet
20.083279;4.836237;Platelet
19.407711;2.7595165;Platelet
20.88849;4.961262;Platelet
20.953896;4.8143473;Platelet
20.214039;4.4713335;Platelet
20.01415;3.7122262;Platelet
20.832018;4.255689;Platelet
-4.2807975;3.316861;Platelet
20.04621;4.1967244;Platelet
20.237726;3.7989304;Platelet
20.116076;5.0850205;Platelet
19.662558;2.8208125;Platelet
19.670603;4.598995;Platelet
20.47369;3.1902008;Platelet
19.676691;3.1029363;Platelet
19.3979;2.719062;Platelet
20.114052;4.591887;Platelet
21.040537;5.0579877;Platelet
19.574108;4.2418437;Platelet
19.700968;4.8959126;Platelet
-1.6128074;-1.977262;Platelet
19.57278;5.0407605;Platelet
20.234089;4.8588896;Platelet
19.673197;5.0869565;Platelet
20.82673;4.1560745;Platelet
20.3545;4.751106;Platelet
19.66224;3.8959932;Platelet
20.210037;3.7495863;Platelet
19.540735;2.6547396;Platelet
-4.542203;3.1288075;Platelet
19.482641;3.1884947;Platelet
19.947277;4.097682;Platelet
20.753021;4.7196507;Platelet
-4.069791;3.2163968;Platelet
20.05501;4.054603;Platelet
19.817692;6.168042;Platelet
19.295803;3.9140651;Platelet
19.915989;6.096629;Platelet
20.09548;5.8717184;Platelet
20.427084;2.9963958;Platelet
20.055601;6.1310015;Platelet
19.850042;6.137795;Platelet
20.593727;5.033357;Platelet
19.80919;4.502359;Platelet
20.10485;3.2461674;Platelet
19.939085;4.660291;Platelet
20.699982;3.7642186;Platelet
19.872957;3.752919;Platelet
19.725452;4.566488;Platelet
19.571535;4.739843;Platelet
20.212868;6.084593;Platelet
20.315895;6.034422;Platelet
-3.997876;3.2366939;Platelet
19.622147;2.7463632;Platelet
19.40808;2.8023114;Platelet
20.038376;6.1300454;Platelet
20.227037;4.372993;Platelet
19.463701;4.5295467;Platelet
20.224672;4.2040467;Platelet
20.832882;5.275572;Platelet
20.373112;4.709362;Platelet
20.696352;5.224025;Platelet
19.843258;4.586023;Platelet
20.416296;3.6521428;Platelet
20.267267;4.2382135;Platelet
19.846064;3.735106;Platelet
19.885757;5.2464533;Platelet
20.110985;6.0780897;Platelet
19.4502;3.968192;Platelet
19.81441;4.1911807;Platelet
20.521626;4.662304;Platelet
20.404339;3.1101658;Platelet
19.560385;3.2967317;Platelet
19.701927;5.1356816;Platelet
-4.51377;3.1274323;Platelet
19.979275;3.2787573;Platelet
20.055794;3.4330733;Platelet
20.580095;3.3006766;Platelet
19.66129;4.2165995;Platelet
19.791267;3.8002176;Platelet
19.913317;6.244346;Platelet
19.865232;6.1123414;Platelet
-1.6136706;-1.9772068;Platelet
20.17427;4.162419;Platelet
19.82739;6.1187015;Platelet
20.570482;3.8589082;Platelet
19.762775;4.225602;Platelet
20.924725;4.030895;Platelet
20.179756;4.046477;Platelet
19.846554;4.5645247;Platelet
20.394829;3.3574808;Platelet
20.121595;3.6542916;Platelet
20.58433;4.8998146;Platelet
20.809334;4.0046577;Platelet
19.335186;3.9594855;Platelet
20.29428;4.3107715;Platelet
-4.1451726;3.251997;Platelet
-1.6129233;-1.9772571;Platelet
19.969877;4.7026925;Platelet
19.558884;4.920997;Platelet
20.388447;4.0023055;Platelet
20.650377;4.9474936;Platelet
19.905575;3.6951766;Platelet
20.92544;3.9199154;Platelet
20.228613;6.0281715;Platelet
20.066412;6.0928936;Platelet
19.829779;4.6780396;Platelet
20.188532;4.3887076;Platelet
19.573385;4.855076;Platelet
19.519129;2.653665;Platelet
20.0822;5.349881;Platelet
19.788132;4.550184;Platelet
19.407314;4.0892596;Platelet
20.156618;3.0094461;Platelet
19.402208;2.7469134;Platelet
20.432373;5.2761345;Platelet
-4.335012;3.2758763;Platelet
20.555592;3.2666664;Platelet
20.395315;3.5610363;Platelet
19.57488;3.1345236;Platelet
20.40522;3.9479105;Platelet
-3.939273;3.0506597;Platelet
20.780441;4.953744;Platelet
20.258303;3.8230023;Platelet
19.48116;3.085878;Platelet
20.553614;3.272115;Platelet
-3.9193258;3.0279207;Platelet
19.83569;6.165764;Platelet
20.354258;4.126697;Platelet
-4.064129;3.209698;Platelet
20.880968;4.6271973;Platelet
19.626244;3.1020527;Platelet
20.093197;4.9949985;Platelet
-4.39677;3.0569055;Platelet
-1.6129974;-1.9772967;Platelet
20.426762;3.7887523;Platelet
20.560951;3.6352115;Platelet
20.61277;4.983044;Platelet
20.346283;4.094788;Platelet
20.074396;3.220402;Platelet
19.679676;5.274355;Platelet
20.116684;6.0806966;Platelet
20.333454;3.53994;Platelet
19.701649;4.438141;Platelet
-4.464801;3.1596408;Platelet
20.300869;4.188318;Platelet
19.71046;4.578835;Platelet
20.02877;3.9642527;Platelet
20.253716;4.0717173;Platelet
20.550184;4.278995;Platelet
19.797432;5.429224;Platelet
20.549074;3.1961079;Platelet
19.470957;4.490337;Platelet
19.706503;4.3372455;Platelet
20.608105;4.4702144;Platelet
-4.383663;3.1475792;Platelet
19.560804;3.0557568;Platelet
19.94597;4.921018;Platelet
20.038477;3.987358;Platelet
-4.130246;3.3315804;Platelet
19.680014;4.5169864;Platelet
-4.5144906;3.1878388;Platelet
19.527502;4.4985914;Platelet
20.100426;5.281396;Platelet
19.708776;3.762813;Platelet
19.523186;4.200322;Platelet
19.882998;4.682206;Platelet
20.201826;3.848441;Platelet
-4.060519;3.2897046;Platelet
19.937897;4.9441447;Platelet
19.59299;5.010917;Platelet
19.44827;3.1785748;Platelet
19.778795;2.742257;Platelet
19.323965;3.818234;Platelet
20.380388;4.9437304;Platelet
19.83606;6.143879;Platelet
19.700266;4.716847;Platelet
19.824871;4.624524;Platelet
19.67772;4.471078;Platelet
20.697506;3.2446039;Platelet
20.676054;4.0254445;Platelet
20.124826;4.633538;Platelet
20.768484;5.5008984;Platelet
20.032724;5.0278106;Platelet
20.278746;3.5716448;Platelet
20.474936;4.794217;Platelet
19.5322;3.0982463;Platelet
20.717848;4.5883613;Platelet
19.849045;5.285932;Platelet
19.79533;4.7278495;Platelet
19.75028;3.406277;Platelet
19.843933;5.5863113;Platelet
20.439764;4.6124377;Platelet
19.756058;4.994233;Platelet
19.76188;5.59043;Platelet
19.436646;2.7547133;Platelet
21.015081;4.943947;Platelet
20.198359;3.765307;Platelet
19.759212;3.988729;Platelet
19.953411;4.8905435;Platelet
19.877268;5.3642163;Platelet
19.708942;4.6312556;Platelet
20.765453;3.9845939;Platelet
20.715397;4.084043;Platelet
20.339651;3.6378353;Platelet
19.907923;6.086311;Platelet
19.91239;6.179183;Platelet
20.438023;3.6723762;Platelet
20.334015;4.913044;Platelet
20.313835;3.4708052;Platelet
-4.0801454;3.21396;Platelet
20.158691;3.9105215;Platelet
19.688519;3.7673578;Platelet
20.481659;4.747823;Platelet
-3.8361523;2.9837894;Platelet
20.396471;5.7061477;Platelet
-3.936967;3.0233026;Platelet
19.920252;4.033248;Platelet
19.312151;3.8989296;Platelet
19.914944;4.3028913;Platelet
20.099949;4.363759;Platelet
20.047167;3.2856362;Platelet
20.297134;4.9683156;Platelet
19.955193;6.102208;Platelet
20.764542;3.4458013;Platelet
20.058702;4.08686;Platelet
19.762363;3.7369568;Platelet
-4.2579618;3.3421082;Platelet
20.010204;4.979017;Platelet
20.755903;4.274572;Platelet
-4.06989;3.1920836;Platelet
19.619461;4.7445774;Platelet
19.813839;6.11246;Platelet
20.981344;4.3819532;Platelet
20.147377;3.216261;Platelet
-3.9737074;3.1098976;Platelet
19.820778;3.6004264;Platelet
19.736567;4.267552;Platelet
20.221043;5.0849104;Platelet
19.723911;4.2193274;Platelet
20.849527;5.20292;Platelet
-3.9145176;3.0231702;Platelet
20.761198;5.44683;Platelet
19.833748;6.2365003;Platelet
19.797626;3.2462752;Platelet
19.784462;5.3368325;Platelet
20.173094;4.290248;Platelet
-4.4964643;3.1358104;Platelet
20.833164;4.533665;Platelet
20.647247;3.5863361;Platelet
19.799078;4.946188;Platelet
20.190063;4.0234127;Platelet
19.49285;3.9678123;Platelet
20.17725;5.0533977;Platelet
20.345968;6.032361;Platelet
20.349695;6.013018;Platelet
19.898293;4.749694;Platelet
20.221708;5.058363;Platelet
20.229969;4.168186;Platelet
19.9961;5.0701137;Platelet
20.904264;4.853253;Platelet
20.330702;4.1673956;Platelet
20.136246;5.8523684;Platelet
-3.993749;3.151536;Platelet
19.983904;6.1221585;Platelet
20.035349;4.970054;Platelet
20.582214;4.0892115;Platelet
-3.894295;3.1435363;Platelet
21.005785;4.278084;Platelet
19.699287;4.230038;Platelet
19.525213;2.7098923;Platelet
19.774849;5.49466;Platelet
-4.025415;3.342908;Platelet
20.719841;3.7620363;Platelet
20.381153;5.558364;Platelet
20.160376;4.530716;Platelet
20.005808;3.4819505;Platelet
20.053015;4.1927285;Platelet
19.406134;3.5435746;Platelet
19.986916;3.903578;Platelet
-4.398906;3.2028327;Platelet
20.015272;3.8449852;Platelet
20.514946;3.5910914;Platelet
20.593716;4.7902765;Platelet
19.634777;4.372108;Platelet
20.832546;3.8419673;Platelet
20.41084;3.0712328;Platelet
20.22201;2.931763;Platelet
19.404076;2.9520512;Platelet
20.815561;3.7736063;Platelet
19.712704;3.6695561;Platelet
19.784067;5.6877418;Platelet
-1.6127404;-1.9773054;Platelet
20.233583;3.0263042;Platelet
19.613388;5.1559505;Platelet
-4.2702446;3.2699165;Platelet
20.94305;3.9561164;Platelet
-3.8697045;3.0124314;Platelet
19.924088;4.291247;Platelet
20.43082;4.0259767;Platelet
-3.9398558;3.0274005;Platelet
20.323431;4.7897696;Platelet
19.511166;3.1504374;Platelet
-1.6128321;-1.9772458;Platelet
19.839478;5.78628;Platelet
20.053068;4.9686384;Platelet
19.481747;2.981811;Platelet
-4.254422;3.0760782;Platelet
20.074793;6.1338496;Platelet
20.288145;3.8851311;Platelet
-4.2199144;3.0953858;Platelet
20.24054;5.430494;Platelet
-4.456105;3.0639598;Platelet
19.834364;6.1743817;Platelet
20.61904;4.7234116;Platelet
-4.2204666;3.0813844;Platelet
20.462515;4.33177;Platelet
-3.9660132;3.019556;Platelet
20.070932;3.4958947;Platelet
19.714552;5.531651;Platelet
20.263025;5.6121984;Platelet
20.33651;2.9917808;Platelet
19.891634;5.3691792;Platelet
19.497463;3.3511457;Platelet
-4.0883512;3.5196555;Platelet
20.15639;4.93536;Platelet
20.056879;4.013063;Platelet
19.562452;4.2821336;Platelet
20.534372;4.39842;Platelet
-4.0963674;3.2005887;Platelet
19.888271;3.4905527;Platelet
19.293398;2.8226001;Platelet
19.967503;3.7389495;Platelet
-4.133206;3.3471522;Platelet
20.58336;3.2865548;Platelet
20.110104;3.2770114;Platelet
20.334902;4.4897914;Platelet
-3.9667704;3.3385937;Platelet
20.589659;3.3314757;Platelet
20.302908;5.359529;Platelet
-3.8821883;3.04029;Platelet
19.714891;3.2204416;Platelet
20.868896;4.9556108;Platelet
20.453821;4.3176394;Platelet
-3.9813585;3.2742138;Platelet
20.535069;3.7374396;Platelet
20.290905;5.439581;Platelet
19.882887;4.538945;Platelet
19.383457;2.6808918;Platelet
20.208294;4.026873;Platelet
-4.2972326;3.1081412;Platelet
19.84405;5.1964116;Platelet
20.056553;5.3166046;Platelet
19.83373;4.592591;Platelet
19.885553;4.191916;Platelet
-4.2615843;3.3807988;Platelet
20.2818;4.675398;Platelet
20.601898;5.0161266;Platelet
20.139524;3.4748778;Platelet
20.371552;3.6350682;Platelet
-4.4538136;3.1224995;Platelet
19.408913;3.7820075;Platelet
19.294664;3.6582193;Platelet
19.815657;3.1472747;Platelet
20.125414;4.501726;Platelet
20.944948;4.9493175;Platelet
20.752087;4.7042327;Platelet
20.482828;4.8367796;Platelet
20.945246;4.9236474;Platelet
19.389874;3.9039187;Platelet
-4.1577883;3.114476;Platelet
20.873785;3.7501009;Platelet
19.699636;5.289982;Platelet
19.659157;3.4473755;Platelet
21.016273;4.9773736;Platelet
19.808521;4.6773973;Platelet
20.291986;5.7194176;Platelet
19.465336;2.785936;Platelet
19.853558;3.21693;Platelet
19.749174;4.673461;Platelet
19.901443;3.6366634;Platelet
20.237226;3.5320437;Platelet
20.224476;4.609869;Platelet
19.646729;4.669994;Platelet
20.637882;4.429294;Platelet
20.150578;4.930849;Platelet
19.843126;6.138272;Platelet
19.97705;6.1557226;Platelet
19.68025;5.147148;Platelet
20.126122;4.649481;Platelet
20.253077;6.0040617;Platelet
20.631523;4.0876493;Platelet
20.009512;4.93408;Platelet
-4.055442;3.4463336;Platelet
19.387094;3.0204542;Platelet
20.210428;3.4328282;Platelet
-3.8579292;3.043776;Platelet
20.097378;4.6102753;Platelet
19.92491;3.7875986;Platelet
20.488981;3.6452339;Platelet
19.772448;5.0088544;Platelet
19.534967;2.6389194;Platelet
-3.770303;3.0124848;Platelet
-3.9466145;3.0579605;Platelet
19.45497;3.0908267;Platelet
19.546272;2.6663363;Platelet
20.441729;4.057942;Platelet
19.966372;4.830855;Platelet
20.047693;4.4895177;Platelet
19.59335;4.812431;Platelet
20.194614;5.892367;Platelet
19.401608;2.7588148;Platelet
20.35042;6.0371003;Platelet
19.295261;3.9543388;Platelet
20.323538;4.3210454;Platelet
-3.8485103;3.1974351;Platelet
20.2224;3.7942092;Platelet
20.89529;5.0313253;Platelet
19.992188;6.069878;Platelet
-3.9001005;3.2204213;Platelet
20.580978;5.4460125;Platelet
20.12575;5.3547754;Platelet
19.742077;4.298139;Platelet
19.720844;5.240586;Platelet
19.914534;3.7147682;Platelet
19.652386;4.8708;Platelet
20.391588;3.8159199;Platelet
20.638264;3.427597;Platelet
20.687649;4.3895516;Platelet
-4.478127;3.2073755;Platelet
19.93453;4.4670835;Platelet
19.991678;3.7190056;Platelet
-4.4778614;3.1750276;Platelet
19.559689;5.061521;Platelet
20.303722;4.90462;Platelet
20.147718;4.4877076;Platelet
19.563982;2.7594962;Platelet
19.694647;4.4464393;Platelet
20.615742;5.099106;Platelet
19.393452;3.7376442;Platelet
20.13603;4.6112523;Platelet
20.624594;3.7243202;Platelet
19.78721;3.8550093;Platelet
-4.1755967;3.115897;Platelet
19.590366;4.25712;Platelet
20.126976;3.343658;Platelet
20.13758;4.3022614;Platelet
19.65385;4.6257677;Platelet
20.45988;3.5283134;Platelet
20.796032;4.9025745;Platelet
19.928305;5.465206;Platelet
-4.0871806;3.1240857;Platelet
20.481993;3.2567706;Platelet
20.157404;3.0765328;Platelet
20.582724;3.3089566;Platelet
19.667933;5.100835;Platelet
20.119171;4.684926;Platelet
20.50523;4.6976337;Platelet
19.981842;4.6998878;Platelet
21.034801;5.0573826;Platelet
19.379837;2.8197107;Platelet
20.240154;5.696741;Platelet
20.45145;3.457097;Platelet
20.603975;4.7642856;Platelet
19.511238;3.1071692;Platelet
19.785427;4.173581;Platelet
19.853863;4.6213737;Platelet
20.113253;3.6753452;Platelet
19.854597;3.2365503;Platelet
-4.4132037;3.0915444;Platelet
-4.243068;3.2103496;Platelet
19.977009;4.5338373;Platelet
-3.8819118;3.0012517;Platelet
19.92418;4.807773;Platelet
20.563375;3.5984347;Platelet
-4.5505056;3.179276;Platelet
19.892387;6.126441;Platelet
-4.065533;3.243597;Platelet
19.92597;4.495672;Platelet
20.501757;3.51038;Platelet
20.291744;4.484587;Platelet
20.913889;5.1687355;Platelet
-3.993336;3.3771913;Platelet
19.487177;4.139337;Platelet
20.658955;5.685289;Platelet
20.379519;3.9737492;Platelet
19.63717;3.8446581;Platelet
19.901094;4.527936;Platelet
20.755754;4.0833;Platelet
-3.917695;3.1617596;Platelet
-4.504602;3.1313453;Platelet
20.829767;5.1232495;Platelet
20.998919;4.267667;Platelet
19.539291;4.634671;Platelet
19.648626;4.701879;Platelet
20.021189;4.562296;Platelet
20.746113;3.5480683;Platelet
19.797186;3.8508596;Platelet
19.89069;3.7156217;Platelet
-3.8736386;2.986106;Platelet
19.521893;2.916056;Platelet
19.544441;4.3133826;Platelet
-4.051398;3.1957061;Platelet
-3.8716433;3.060711;Platelet
20.18103;3.8663347;Platelet
20.452394;3.3306313;Platelet
20.6737;3.7384436;Platelet
19.771936;3.8192656;Platelet
19.975584;3.478264;Platelet
19.871126;4.4352098;Platelet
20.904924;5.0250797;Platelet
-3.820007;3.0715055;Platelet
20.211037;4.256917;Platelet
20.05925;4.6448283;Platelet
19.855343;6.1549144;Platelet
-3.8763278;3.003183;Platelet
19.57324;4.2038975;Platelet
20.485764;3.8801954;Platelet
-3.8963926;3.1638637;Platelet
-4.1693344;3.050427;Platelet
-3.9088607;2.9559157;Platelet
20.065054;3.4538298;Platelet
19.859558;5.2072;Platelet
19.926334;3.917369;Platelet
19.71867;5.330909;Platelet
19.416708;2.830693;Platelet
19.934402;6.105465;Platelet
20.93635;4.176804;Platelet
20.33632;5.2234535;Platelet
19.957006;5.185904;Platelet
20.914936;4.2986526;Platelet
19.61685;4.836879;Platelet
20.205187;3.4641345;Platelet
20.584557;5.3881135;Platelet
20.056244;4.288691;Platelet
19.907421;3.7547817;Platelet
-3.851489;3.0439143;Platelet
20.389936;4.726519;Platelet
19.779047;4.5589542;Platelet
-4.0156317;2.9292226;Platelet
19.841103;3.4849546;Platelet
19.963478;3.4748614;Platelet
19.763643;2.805881;Platelet
20.496233;3.46338;Platelet
19.815222;3.4104095;Platelet
19.794619;3.7482407;Platelet
-4.203257;3.3496287;Platelet
20.419498;3.4084837;Platelet
19.692549;4.538359;Platelet
-4.0611563;3.284727;Platelet
20.28571;3.8763442;Platelet
20.486616;3.1726503;Platelet
19.70455;4.802966;Platelet
20.12609;4.718886;Platelet
19.496082;2.7955399;Platelet
-3.9987369;3.1678028;Platelet
20.63212;5.279906;Platelet
19.623587;3.0635788;Platelet
19.424568;3.0681844;Platelet
20.869001;4.657629;Platelet
20.474379;4.4369755;Platelet
-3.9908597;3.1675072;Platelet
19.995403;4.827597;Platelet
-4.2087307;3.1799347;Platelet
20.195377;4.723195;Platelet
19.77742;4.569404;Platelet
19.780874;5.608458;Platelet
20.415388;4.145383;Platelet
20.6521;4.723223;Platelet
20.099762;4.8658204;Platelet
20.328224;3.0817916;Platelet
19.81522;4.616048;Platelet
20.268393;6.05612;Platelet
20.030302;5.116214;Platelet
-4.5429673;3.1270297;Platelet
20.720022;4.5874157;Platelet
20.242424;3.2616446;Platelet
-4.1119056;3.0264256;Platelet
19.814926;4.849754;Platelet
20.298616;3.418679;Platelet
-3.9060564;3.0138824;Platelet
20.187717;5.412127;Platelet
19.537998;3.6448798;Platelet
-4.2799764;3.3319423;Platelet
20.135542;4.029495;Platelet
20.88199;4.219169;Platelet
19.95884;4.8260217;Platelet
19.783325;2.917711;Platelet
20.6322;3.2428288;Platelet
-3.9725156;3.0009286;Platelet
19.852467;6.1375446;Platelet
19.545017;5.0887446;Platelet
20.076057;3.9441087;Platelet
-4.3746085;3.1876183;Platelet
-4.253369;3.1076229;Platelet
19.360123;2.9871323;Platelet
20.283987;3.6808057;Platelet
19.790085;4.5780096;Platelet
-4.4202285;3.1993234;Platelet
-3.938843;2.9315174;Platelet
19.298803;3.7511466;Platelet
-1.6129228;-1.97728;Platelet
20.731382;4.5466657;Platelet
21.027424;4.966425;Platelet
20.07766;4.7885437;Platelet
19.54583;4.29428;Platelet
20.09806;6.104885;Platelet
-3.9141068;3.1948338;Platelet
19.858366;6.159633;Platelet
20.48615;3.524518;Platelet
20.62942;4.8524537;Platelet
19.810768;6.1677375;Platelet
-4.5615387;3.158165;Platelet
20.400217;4.346846;Platelet
20.53992;3.2911582;Platelet
19.636017;3.4865773;Platelet
20.173239;3.8823907;Platelet
-4.2372403;3.156978;Platelet
19.54715;4.872085;Platelet
20.143133;4.0535564;Platelet
19.58707;2.7752824;Platelet
20.21913;4.164186;Platelet
20.52125;3.0919244;Platelet
20.137794;4.893039;Platelet
20.400385;4.6378293;Platelet
20.423882;3.3207963;Platelet
19.882435;4.4534082;Platelet
20.908497;4.113896;Platelet
19.451687;2.76598;Platelet
19.734207;5.326092;Platelet
20.394833;3.5624878;Platelet
20.323689;4.027405;Platelet
20.450037;3.3113856;Platelet
19.475073;3.4607043;Platelet
-4.3811183;3.1231499;Platelet
-4.310386;3.1808963;Platelet
20.71104;4.8161917;Platelet
19.719938;4.9235168;Platelet
20.179455;6.0910497;Platelet
19.616;4.1497946;Platelet
20.354239;5.2110457;Platelet
20.646404;4.341701;Platelet
19.506966;3.1988747;Platelet
20.24694;4.6182537;Platelet
19.882437;4.642242;Platelet
19.78897;3.6306474;Platelet
20.308035;4.7884946;Platelet
19.40975;3.7362409;Platelet
20.26823;5.9634347;Platelet
-4.099562;3.0535762;Platelet
20.758625;4.2593265;Platelet
20.22253;3.7526786;Platelet
20.067158;4.453976;Platelet
20.49618;3.7417243;Platelet
20.993265;5.0194755;Platelet
-4.15711;3.2684097;Platelet
-4.2218003;3.2573135;Platelet
19.406551;2.767765;Platelet
20.221395;5.967808;Platelet
20.96698;4.1851153;Platelet
19.992723;3.3399708;Platelet
-3.7559988;2.9338095;Platelet
20.0;3.845313;Platelet
19.85416;6.174098;Platelet
20.104033;6.0855637;Platelet
19.750883;5.7275057;Platelet
19.827446;3.7477195;Platelet
20.645847;5.411416;Platelet
19.497274;2.6893408;Platelet
19.42327;2.769987;Platelet
